station_id,time_step_min,n_obs,nan_frac,years_span_yr,first_date,last_date,had_zero_year,daily_mean_mm,daily_max_mm,max_24h_mm,coeffs_nonan
58974000,15,323576,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.77516382699869,42.55,47.45,8
58960000,15,268168,3.72900569792071e-06,8.88556347266998,27-Jan-2016 14:30:00,15-Dec-2024 23:45:00,0,2.67734248788368,32.9,33.25,8
58940000,15,247711,0,8.9293699847818,27-Jan-2016 14:30:00,31-Dec-2024 23:45:00,0,3.31351030110935,27,27.4,8
58930000,15,260328,0,8.9293699847818,27-Jan-2016 14:30:00,31-Dec-2024 23:45:00,0,3.10826873385013,29.05,30.2,8
58918180,60,78164,0,9.8516738878964,24-Feb-2015 17:00:00,31-Dec-2024 23:00:00,0,9.92356828193833,127.4,127.4,6
58918140,60,74240,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,7.83958762886599,104.2,108.4,6
58880001,15,374011,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.8520706455542,25.05,26.15,8
58848200,60,57644,1.73478592741656e-05,8.47450666338118,11-Jul-2016 17:00:00,31-Dec-2024 23:00:00,0,16.9987984981227,366,442,6
58846000,15,366066,0,10.7309127953802,09-Apr-2014 14:30:00,31-Dec-2024 23:45:00,0,3.16199324324324,29.8,29.8,8
58790002,15,241400,0,7.30365213978841,12-Sep-2017 09:15:00,31-Dec-2024 23:45:00,0,3.39419795221843,41.7,44,8
58788600,60,81088,1.23322809786898e-05,9.65865144390371,06-May-2015 05:00:00,31-Dec-2024 23:00:00,0,9.20080889787664,107.4,109.6,6
58737050,60,34077,0,4.99782108234027,02-Jan-2020 13:00:00,31-Dec-2024 23:00:00,0,9.99028340080972,103,103,6
58735000,15,173247,0,5.42259594652868,31-Jul-2019 10:15:00,31-Dec-2024 23:45:00,0,3.30081135902637,23.95,25.05,8
58732000,60,81665,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,10.3818181818182,86.4,102,6
58731700,60,75603,1.32269883470233e-05,9.00702957624044,30-Dec-2015 05:00:00,31-Dec-2024 23:00:00,0,9.9779112754159,113.5,127.5,6
58730001,15,105489,0,5.38389449019031,14-Aug-2019 13:30:00,31-Dec-2024 23:45:00,0,3.77737341772152,22.95,24,8
58729800,60,76337,1.30998074328307e-05,9.00657325840595,30-Dec-2015 09:00:00,31-Dec-2024 23:00:00,0,10.5461397058823,119.4,120,6
58680001,15,105527,0,5.1177471132193,19-Nov-2019 18:30:00,31-Dec-2024 23:45:00,0,3.43076923076923,25.45,26.7,8
58652000,60,78065,1.28098379555499e-05,9.81436990492618,10-Mar-2015 08:00:00,31-Dec-2024 23:00:00,0,6.33404471544716,359.4,362.8,6
58650500,60,56484,0,8.36738605173275,19-Aug-2016 20:00:00,31-Dec-2024 23:00:00,0,8.97755775577558,118.2,162.4,6
58610500,30,156847,0,9.58843553712031,31-May-2015 21:00:00,31-Dec-2024 23:30:00,0,4.68927696078431,51.3,52.25,7
58594000,30,158204,0,9.58832145766169,31-May-2015 22:00:00,31-Dec-2024 23:30:00,0,4.05803571428571,37.75,42.875,7
58586000,30,160216,0,9.58832145766169,31-May-2015 22:00:00,31-Dec-2024 23:30:00,0,4.70824496288441,56.5,58.375,7
58585000,15,315272,0,10.9956341791184,01-Jan-2014,30-Dec-2024 01:45:00,0,2.98108258928571,20.3,28.7,8
58551000,30,159130,0,9.58832145766169,31-May-2015 22:00:00,31-Dec-2024 23:30:00,0,4.20700531208499,37.5,43.375,7
58530000,15,333078,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.11767330130405,25.5,28.15,8
58521085,30,94457,0,9.83998074338738,01-Mar-2015,31-Dec-2024 23:30:00,0,6.26050122249389,91.9,92.5,7
58520000,15,370835,8.08985128156727e-06,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.42573599240266,32.25,40.55,8
58480501,60,56050,0.00032114183764496,9.6139322961229,22-May-2015 13:00:00,31-Dec-2024 23:00:00,0,12.7275747508306,115,115,6
58470800,60,48137,0.000602447182001371,7.60750277783482,24-May-2017 09:00:00,31-Dec-2024 23:00:00,0,7.18473091364206,62.6,76.4,6
58421000,60,45726,0,5.95289430994476,18-Jan-2019 16:00:00,31-Dec-2024 22:00:00,0,32.5961194029851,138.4,179.8,6
58380001,15,364805,2.74119049903373e-06,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.22343558282209,31.4,31.85,8
58358000,60,79293,0,9.81436990492618,10-Mar-2015 08:00:00,31-Dec-2024 23:00:00,0,5.6456607495069,386,386,6
58351500,60,80151,0,9.81436990492618,10-Mar-2015 08:00:00,31-Dec-2024 23:00:00,0,5.74963963963964,93.9,93.9,6
58347000,60,58159,0,9.81414174600893,10-Mar-2015 10:00:00,31-Dec-2024 23:00:00,0,7.24953703703704,133.2,139.8,6
58338500,60,58976,0,7.94928483587388,19-Jan-2017 13:00:00,31-Dec-2024 23:00:00,0,7.00450160771705,125.8,125.8,6
58336000,60,68882,0,9.85133164952052,24-Feb-2015 20:00:00,31-Dec-2024 23:00:00,0,8.68023872679045,120.6,194,6
58318000,60,77000,0,9.6907077717772,24-Apr-2015 12:00:00,31-Dec-2024 23:00:00,0,7.92115891132573,87.2,87.2,6
58212150,30,135716,0,7.99736932768412,02-Jan-2017,31-Dec-2024 23:30:00,0,3.95032967032967,41.5,41.5,7
57769000,30,156161,0,9.5864961863237,01-Jun-2015 14:00:00,31-Dec-2024 23:30:00,0,4.60928655660377,46.3,56.1,7
57750000,15,164617,0,6.39920167194855,08-Aug-2018 17:30:00,31-Dec-2024 23:45:00,0,3.03694690265487,21.3,26.55,8
57562000,60,79161,0,9.72082474885407,13-Apr-2015 12:00:00,31-Dec-2024 23:00:00,0,5.02793522267207,90,96,6
57555500,60,82370,0,9.72071066939545,13-Apr-2015 13:00:00,31-Dec-2024 23:00:00,0,4.89327176781004,87.2,108.2,6
57390000,30,159669,0,9.58706658361682,01-Jun-2015 09:00:00,31-Dec-2024 23:30:00,0,4.25187969924812,48.3,49.7,7
57370030,15,227924,0,9.69829405577573,21-Apr-2015 18:15:00,31-Dec-2024 23:45:00,0,2.34766146993318,27.5,28.25,8
57155000,30,158354,0,9.58854961657894,31-May-2015 20:00:00,31-Dec-2024 23:30:00,0,3.57673122065728,63.1,75.2,7
57151000,30,158975,0,9.42655678533212,30-Jul-2015,31-Dec-2024 23:30:00,0,3.98389570552147,58.7,68.7,7
56998200,15,144871,0,9.97687609373681,10-Jan-2015 00:15:00,31-Dec-2024 23:45:00,0,2.41199040767386,21.05,28.2,8
56992380,60,47693,0,9.85920313216562,21-Feb-2015 23:00:00,31-Dec-2024 23:00:00,0,7.59092970521542,72.8,73.6,6
56992370,60,52387,0,9.6218608184973,19-May-2015 15:30:00,31-Dec-2024 23:00:00,0,8.68201160541586,132.8,138.2,6
56991350,60,43641,0,5.09604349621598,31-Jul-2019 06:00:00,03-Sep-2024 13:00:00,0,8.82529069767442,149.8,154.4,6
56990005,60,52778,0,7.97221480705741,11-Jan-2017 04:00:00,31-Dec-2024 23:00:00,0,7.18733705772812,124.7,124.8,6
56960003,60,39220,0,6.62915734067092,16-May-2018 17:00:00,31-Dec-2024 23:00:00,0,7.40210084033614,101.4,149.2,6
56895000,60,43757,0,7.97654982648514,09-Jan-2017 14:00:00,31-Dec-2024 23:00:00,0,7.74796163069545,205.4,209,6
56846860,60,44285,0.00160325166534944,8.16249934404311,02-Nov-2016 16:00:00,31-Dec-2024 23:00:00,0,9.5036750483559,225.8,225.8,6
56846801,60,58375,0.000428265524625268,11.0007962746212,01-Jan-2014,31-Dec-2024 23:00:00,0,12.7019607843137,199,221,6
56825000,15,358615,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.73239355581128,37.9,59.5,8
56819081,60,61302,1.63126814785815e-05,9.58107741203903,03-Jun-2015 13:00:00,31-Dec-2024 23:00:00,0,11.8351409978308,92,101,6
56787100,60,45421,0.00158516985535325,7.60750277783482,24-May-2017 09:00:00,31-Dec-2024 23:00:00,0,11.2536672629696,184.4,206,6
56777500,60,37294,0,5.44889126174163,21-Jul-2019 19:00:00,31-Dec-2024 23:00:00,0,12.2135231316726,152,164,6
56777000,60,42228,0.00251018281708819,7.73789559904264,06-Apr-2017 18:00:00,31-Dec-2024 23:00:00,0,7.63922114047289,229.6,338.2,6
56674000,60,37015,0,9.46845246651197,14-Jul-2015 17:00:00,31-Dec-2024 23:45:00,0,10.3751219512195,106,146.8,6
56660002,60,47645,0.000104942806170637,7.91346388586578,01-Feb-2017 15:00:00,31-Dec-2024 23:00:00,0,9.12398648648649,142.4,146.8,6
56650600,60,48230,4.14679659962679e-05,8.17892678608504,27-Oct-2016 16:00:00,31-Dec-2024 23:00:00,0,9.81441441441442,99,131.8,6
56650080,60,64206,0,11.0007962746212,01-Jan-2014,31-Dec-2024 23:00:00,0,10.903112033195,104,116,6
56620100,15,238842,6.69898928999087e-05,9.56715971808684,08-Jun-2015 15:45:00,31-Dec-2024 23:45:00,0,7.54034090909091,243.75,278.8,8
56568050,60,41787,0.000382894201545935,8.16227118512586,02-Nov-2016 18:00:00,31-Dec-2024 23:00:00,0,8.71052631578948,95.4,95.4,6
56568000,60,49620,8.06126561870214e-05,9.63389620138219,15-May-2015 06:00:00,31-Dec-2024 23:00:00,0,8.49309838472834,151,160.2,6
56425000,15,248189,0,7.51104859556779,28-Jun-2017 15:15:00,31-Dec-2024 23:45:00,0,3.87036713286713,60.8,60.8,8
56337500,60,43676,0,8.20721849182392,17-Oct-2016 08:00:00,31-Dec-2024 23:00:00,0,8.07830578512396,87.6,89.5,6
56337200,60,69514,0,8.20687625344805,17-Oct-2016 08:00:00,31-Dec-2024 20:00:00,0,8.73791866028708,113.8,120.8,6
56230100,60,70211,0,9.52255464976465,24-Jun-2015 22:00:00,31-Dec-2024 23:00:00,0,11.3366132723112,127.9,127.9,6
56149000,60,75208,0,9.52255464976465,24-Jun-2015 22:00:00,31-Dec-2024 23:00:00,0,11.0764331210191,101.5,130.3,6
56148500,60,76122,0,9.52255464976465,24-Jun-2015 22:00:00,31-Dec-2024 23:00:00,0,10.4337714863499,231,264,6
56096000,60,77129,2.59305838270949e-05,9.52552071568889,23-Jun-2015 20:00:00,31-Dec-2024 23:00:00,0,10.2498940677966,107.7,151.4,6
56093000,60,79292,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,8.7442842430484,123.4,123.4,6
56092000,60,82568,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,10.4628571428572,84.4,124.9,6
56083000,15,233902,0,7.78207286939499,21-Mar-2017 15:30:00,31-Dec-2024 23:45:00,0,3.8971875,29.25,32.7,8
55357000,30,154250,0,9.50595608853479,01-Jul-2015,31-Dec-2024 23:30:00,0,4.13085480093677,55.125,56.375,7
53950000,15,223478,0,7.10643727569126,23-Nov-2017 10:00:00,31-Dec-2024 23:45:00,0,2.20714285714286,79.25,86.55,8
53780000,15,159520,0,4.8144098327367,09-Mar-2020 13:30:00,31-Dec-2024 23:45:00,0,1.8485401459854,23.95,24.25,8
53620000,15,300926,0,10.0600685389387,10-Dec-2014 15:00:00,31-Dec-2024 23:45:00,0,2.7301393728223,30.45,30.45,8
53470000,15,217757,0,8.66727242859196,02-May-2016 08:00:00,31-Dec-2024 23:45:00,0,3.11024734982332,24.4,25.9,8
53460500,15,338280,0,10.0600685389387,10-Dec-2014 15:00:00,31-Dec-2024 23:45:00,0,2.75380818053597,32.3,32.3,8
53170000,15,50474,0,4.17459518904107,29-Oct-2020 06:00:00,31-Dec-2024 23:45:00,0,2.41476683937824,33.1,33.5,8
52790020,60,22078,0,4.20063382547212,19-Oct-2020 17:00:00,31-Dec-2024 23:00:00,0,5.43844282238443,58.8,58.8,6
52697080,60,35108,0,4.25596236290501,29-Sep-2020 12:00:00,31-Dec-2024 23:00:00,0,5.80298062593145,104,129.8,6
52370010,60,30006,0,4.25596236290501,29-Sep-2020 12:00:00,31-Dec-2024 23:00:00,0,4.37321428571428,92.2,142.4,6
51890000,15,156051,0,4.71111088295219,16-Apr-2020 07:00:00,31-Dec-2024 23:45:00,0,2.95328587075575,36.25,37.3,8
51794100,30,96905,0,5.61430647674718,22-May-2019 09:30:00,31-Dec-2024 23:30:00,0,2.73624309392265,38.4,42.9,7
51793900,30,95075,0,5.61430647674718,22-May-2019 09:30:00,31-Dec-2024 23:30:00,0,3.9880042462845,115,115.2,7
51240000,15,339553,5.8900966859371e-06,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.14341372912801,29.45,29.45,8
51108000,15,209172,0.000922685636700897,6.72198950012663,27-Jan-2018 15:30:00,17-Oct-2024 19:15:00,0,2.13267946577629,32.95,36.7,8
50660000,15,124673,0,4.81432427314273,09-Mar-2020 14:15:00,31-Dec-2024 23:45:00,0,2.92484825493171,52.4,55.45,8
50595000,15,162475,0,6.36149841087314,22-Aug-2018 12:00:00,31-Dec-2024 23:45:00,0,2.03912213740458,20.1,30.75,8
50465000,15,149322,0,6.40276665503056,07-Aug-2018 10:15:00,31-Dec-2024 23:45:00,0,3.13325242718447,153.9,157.7,8
49550000,15,229739,0,7.27593083134265,22-Sep-2017 12:15:00,31-Dec-2024 23:45:00,0,1.45204081632653,19.3,19.4,8
48590001,60,29177,0,4.19595656766851,21-Oct-2020 10:00:00,31-Dec-2024 23:00:00,0,15.9826001955034,139.6,159.8,6
47750080,60,35244,2.83736238792419e-05,4.82476254360687,05-Mar-2020 18:00:00,31-Dec-2024 23:00:00,0,9.0171875,480,480,6
47221000,15,172249,0.000969526673594622,6.91270183508217,02-Feb-2018 04:15:00,31-Dec-2024 23:45:00,0,3.6464,19.35,19.75,8
46902000,15,198566,0,6.47897173339174,10-Jul-2018 14:15:00,31-Dec-2024 23:45:00,0,3.47173333333333,22.7,23.65,8
46870000,15,249900,0,11.0008533143505,01-Jan-2014 00:15:00,31-Dec-2024 23:45:00,0,3.97534090909091,42.85,49.6,8
46770000,15,44086,0,4.02783196552062,11-Sep-2020 13:45:00,21-Sep-2024 17:00:00,0,3.69747899159664,19.2,23.2,8
46675000,15,360189,0,10.9089623104285,01-Jan-2014,28-Nov-2024 10:00:00,0,3.55506756756757,35.9,35.95,8
46455000,15,220519,0,6.4732107207312,12-Jul-2018 16:45:00,31-Dec-2024 23:45:00,0,3.49236790606654,22.25,23.05,8
46415000,15,144434,0,4.81244196207542,10-Mar-2020 06:45:00,31-Dec-2024 23:45:00,0,3.88547297297297,24.9,29,8
45880000,15,135510,0,4.8144098327367,09-Mar-2020 13:30:00,31-Dec-2024 23:45:00,0,4.10798122065728,25.35,27.55,8
45863000,15,100169,0,4.55867220636518,10-Jun-2020 22:15:00,31-Dec-2024 22:45:00,0,3.17818930041152,24.2,31.65,8
45770000,15,330935,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.5540857605178,38.2,39.7,8
45480000,15,213376,0,6.93052675049225,26-Jan-2018 16:00:00,31-Dec-2024 23:45:00,0,1.67312992125984,17.45,17.75,8
45470900,60,34332,0,4.73635096317287,07-Apr-2020 01:00:00,31-Dec-2024 23:00:00,0,37.3202424242424,261.6,268.6,6
44637900,15,159098,0,5.07733446500156,04-Dec-2019 12:45:00,31-Dec-2024 23:45:00,0,3.26893004115226,28.2,28.2,8
44634500,15,160783,0,5.41769052980782,02-Aug-2019 05:15:00,31-Dec-2024 23:45:00,0,3.37273622047244,36.95,36.95,8
44630500,15,183250,0,5.52173099607339,25-Jun-2019 05:15:00,31-Dec-2024 23:45:00,0,3.66902777777778,33.25,35,8
44350000,15,228758,0,8.66730094845662,02-May-2016 07:45:00,31-Dec-2024 23:45:00,0,3.5659200968523,33.3,38.8,8
43300001,15,269722,0,8.33413188954371,01-Sep-2016 00:15:00,31-Dec-2024 23:45:00,0,3.1544,20.75,21.7,8
42980500,15,209206,0,6.3631525630232,21-Aug-2018 21:30:00,31-Dec-2024 23:45:00,0,3.19913043478261,39.6,39.85,8
42454000,15,340007,0,10.1347905843378,13-Nov-2014 08:00:00,31-Dec-2024 23:45:00,0,3.45132158590308,30.95,30.95,8
42450900,15,244171,0,7.45429406490209,19-Jul-2017 08:45:00,31-Dec-2024 23:45:00,0,3.45231092436975,31.45,32.85,8
42450300,15,325519,0,10.1390115243069,11-Nov-2014 19:00:00,31-Dec-2024 23:45:00,0,2.52875862068966,24.8,24.9,8
42255500,15,204276,0,6.3631525630232,21-Aug-2018 21:30:00,31-Dec-2024 23:45:00,0,3.44082568807339,26.2,26.35,8
41990000,15,244474,0,9.32633798093048,04-Sep-2015 14:45:00,31-Dec-2024 23:45:00,0,3.40285412262156,24.25,33.5,8
41781950,30,120148,0,7.66984720197312,01-May-2017 15:00:00,31-Dec-2024 23:30:00,0,5.59037216828479,84.2,84.2,7
41780002,15,195835,0,6.12640916651266,16-Nov-2018 08:45:00,31-Dec-2024 23:45:00,0,3.65906084656085,24.7,29.75,8
41711000,60,53827,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,11.1190578158458,115.4,136.8,6
41410000,15,137624,0,10.4673322062283,14-Jul-2014 21:00:00,31-Dec-2024 23:45:00,0,3.17081784386617,19,32.95,8
41340000,15,170078,0,6.40547604217289,06-Aug-2018 10:30:00,31-Dec-2024 23:45:00,0,3.51774809160305,32.6,32.6,8
41195050,15,214676,0,7.22653442575823,10-Oct-2017 13:15:00,31-Dec-2024 23:45:00,0,3.73449920508744,50.4,51.65,8
41193000,60,79121,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,11.0390077821012,174,196.3,6
41192900,60,82424,0,9.64028465106516,12-May-2015 22:00:00,31-Dec-2024 23:00:00,0,9.90115942028988,191,203.3,6
41180500,60,44189,4.52601326121886e-05,9.0598483655836,13-Mar-2015 16:00:00,03-Apr-2024 17:00:00,0,14.1695564516129,463.1,759.1,6
41153050,60,50476,1.98113955147001e-05,9.32348599446486,15-May-2015 06:00:00,09-Sep-2024 14:00:00,0,11.0946788990826,152.5,194.5,6
41135000,15,189726,0,6.10909760866639,22-Nov-2018 16:30:00,31-Dec-2024 23:45:00,0,3.11360856269113,36.75,36.85,8
41020002,60,63537,0,11.0007962746212,01-Jan-2014,31-Dec-2024 23:00:00,0,10.7481840193705,80,116,6
40866000,60,76223,0,9.85110349060328,24-Feb-2015 22:00:00,31-Dec-2024 23:00:00,0,8.91423877327492,99.5,110.1,6
40799000,60,72529,0,9.85155980843777,24-Feb-2015 18:00:00,31-Dec-2024 23:00:00,0,10.7271784232365,144.1,147.9,6
40740000,15,244088,0,7.10672247433783,23-Nov-2017 07:30:00,31-Dec-2024 23:45:00,0,3.75208643815201,37.3,51.1,8
40712500,15,234715,0,10.2348382695515,07-Oct-2014 19:00:00,31-Dec-2024 23:45:00,0,3.34202127659574,28.95,34.25,8
40293000,60,55815,0,6.62824470500193,19-Mar-2015 09:00:00,03-Nov-2021 07:00:00,0,5.93275000000001,131.6,131.6,6
40154080,60,68258,0,11.0007962746212,01-Jan-2014,31-Dec-2024 23:00:00,0,13.1551020408163,98,122,6
39870000,15,363159,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.51273014757555,42.125,54.5,8
39863500,30,123905,0,8.23630875377318,06-Oct-2016 17:30:00,31-Dec-2024 23:30:00,0,3.26592548076923,36.625,40.2,7
39860000,15,331451,0,10.9973168511332,02-Jan-2014 07:15:00,31-Dec-2024 23:45:00,0,2.36081850533808,30.1,36.55,8
39770000,15,368546,0,10.9974309305918,02-Jan-2014 06:15:00,31-Dec-2024 23:45:00,0,2.57709627329193,34.7,37.45,8
39720000,15,346437,0,10.996917573028,02-Jan-2014 07:15:00,31-Dec-2024 20:15:00,0,2.12963649851632,33.4,35.4,8
39700000,15,290238,0,8.42898895938999,28-Jul-2016 08:45:00,31-Dec-2024 23:45:00,0,2.28331973898858,29.45,31.05,8
39580000,15,356529,0,10.9973168511332,02-Jan-2014 07:15:00,31-Dec-2024 23:45:00,0,2.26708469055375,48.7,50.05,8
39571000,15,380489,3.41665593486277e-05,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.35767164179105,38.95,39,8
39560000,15,360501,0,10.9972883312685,02-Jan-2014 07:30:00,31-Dec-2024 23:45:00,0,2.28456873315364,45.25,51.2,8
39550000,15,338542,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.40114978247359,42,52.25,8
39540550,15,300608,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.10300693909021,52.8,55.2,8
39450000,15,325653,1.53537661252929e-05,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.9,64.1,65.15,8
39433000,15,340757,2.93464257520755e-06,10.977752223979,09-Jan-2014 10:45:00,31-Dec-2024 23:45:00,0,2.5905923473142,66.05,68.55,8
39370100,15,112747,8.8694155942065e-05,6.36392259936891,21-Aug-2018 14:45:00,31-Dec-2024 23:45:00,0,2.85696784073507,35.4,44,8
39187800,15,309405,0,10.9972883312685,02-Jan-2014 07:30:00,31-Dec-2024 23:45:00,0,2.54454358270419,34.25,44.95,8
39084000,15,174418,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.12776699029126,23.45,23.9,8
39081250,15,371988,2.6882587610353e-06,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.01462303231152,36.5,40.75,8
37604000,15,232070,0,7.29834744496237,14-Sep-2017 07:45:00,31-Dec-2024 23:45:00,0,2.89248878923767,22.2,22.2,8
37380000,15,246591,0,7.20791095413778,17-Oct-2017 08:30:00,31-Dec-2024 23:45:00,0,4.7177367576244,51.5,63.65,8
36628000,15,325764,0.000174973293549932,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,3.3342,179.25,300,8
36210000,15,167103,0,5.1240500033083,17-Nov-2019 11:15:00,31-Dec-2024 23:45:00,0,3.24159159159159,30.05,31.25,8
36045000,15,166274,0,5.12966841664556,15-Nov-2019 10:00:00,31-Dec-2024 23:45:00,0,2.96454081632653,34.95,36.05,8
35300100,15,297092,0,10.1723227262253,30-Oct-2014 15:00:00,31-Dec-2024 23:45:00,0,2.57919139465875,33.7,43.2,8
35255000,15,164946,0,5.08320955712073,02-Dec-2019 09:15:00,31-Dec-2024 23:45:00,0,2.73493506493506,24.8,24.9,8
35249000,15,281977,0,9.50410229733214,01-Jul-2015 16:30:00,31-Dec-2024 23:45:00,0,2.83995983935743,29.4,36.15,8
35051000,15,294779,0,11.0008818342152,01-Jan-2014,31-Dec-2024 23:45:00,0,2.74320685434517,32.9,33.2,8
